0	0.105957
0	0.167376
0	0.058967
0	0.134225
0	0.140363
0	0.106834
0	0.139907
0	0.064655
0	0.141352
0	0.120880
0	0.113092
0	0.238769
0	0.121094
0	0.123330
0	0.113705
0	0.119572
0	0.035551
0	0.119808
0	0.146237
0	0.113088
0	0.105871
0	0.143452
0	0.132582
0	0.091533
0	0.136587
0	0.065291
0	0.178299
0	0.102398
0	0.254935
0	0.146974
0	0.162231
0	0.129913
0	0.122219
0	0.140340
0	0.153203
0	0.130765
0	0.135626
0	0.133466
0	0.133575
0	0.149611
1	0.237103
1	0.171171
1	0.200435
1	0.218017
1	0.279750
1	0.183355
1	0.195853
1	0.160898
1	0.167748
1	0.215485
1	0.162751
1	0.162231
1	0.065343
1	0.153593
1	0.149859
1	0.159272
1	0.184702
1	0.131953
1	0.181876
1	0.177499
1	0.156042
1	0.162329
1	0.178299
1	0.172481
1	0.149861
1	0.152491
1	0.182863
1	0.167376
1	0.255529
1	0.151739
1	0.180171
1	0.145879
1	0.181153
1	0.165914
1	0.157544
1	0.181666
1	0.189593
1	0.162190
1	0.165610
1	0.179077
2	0.237103
2	0.279750
2	0.178998
2	0.244128
2	0.242408
2	0.259204
2	0.255529
2	0.218381
2	0.287255
2	0.223364
2	0.221098
2	0.218017
2	0.201918
2	0.309853
2	0.214297
2	0.215865
2	0.232102
2	0.282527
2	0.163156
2	0.255529
2	0.218473
2	0.292717
2	0.190094
2	0.190665
2	0.224383
2	0.204777
2	0.251558
2	0.224648
2	0.298905
2	0.230564
2	0.209957
2	0.218017
2	0.237103
2	0.279750
2	0.218247
2	0.176489
2	0.187140
2	0.208746
2	0.191015
2	0.237103
3	0.254960
3	0.281748
3	0.064200
3	0.309853
3	0.282527
3	0.289485
3	0.283578
3	0.232203
3	0.237191
3	0.309853
3	0.257721
3	0.209243
3	0.243636
3	0.271416
3	0.291636
3	0.241768
3	0.237241
3	0.261161
3	0.171058
3	0.062130
3	0.292717
3	0.375465
3	0.205517
3	0.250017
3	0.371688
3	0.258961
3	0.292717
3	0.272945
3	0.266916
3	0.291904
3	0.267468
3	0.313469
3	0.312915
3	0.253089
3	0.310108
3	0.309693
3	0.252348
3	0.073361
3	0.309853
3	0.262165
4	0.309353
4	0.380336
4	0.375471
4	0.187928
4	0.310108
4	0.366430
4	0.349962
4	0.315388
4	0.313469
4	0.313469
4	0.378696
4	0.303166
4	0.313471
4	0.343672
4	0.300025
4	0.326046
4	0.318043
4	0.309261
4	0.371688
4	0.349425
4	0.297472
4	0.281573
4	0.142069
4	0.305938
4	0.310397
4	0.287777
4	0.277057
4	0.336338
4	0.320285
4	0.289976
4	0.329593
4	0.323778
4	0.349962
4	0.309317
4	0.301869
4	0.312915
4	0.284073
4	0.371494
4	0.339611
4	0.208432
5	0.380336
5	0.371494
5	0.298921
5	0.375471
5	0.364296
5	0.374279
5	0.380139
5	0.375465
5	0.380336
5	0.365556
5	0.332908
5	0.405327
5	0.317344
5	0.371688
5	0.383732
5	0.373183
5	0.375465
5	0.394496
5	0.375232
5	0.386896
5	0.358505
5	0.364231
5	0.367182
5	0.366460
5	0.387621
5	0.375471
5	0.353217
5	0.358176
5	0.297747
5	0.344066
5	0.380336
5	0.370244
5	0.371500
5	0.363169
5	0.372722
5	0.374778
5	0.359712
5	0.353313
5	0.374279
5	0.375471
6	0.343315
6	0.386896
6	0.386896
6	0.354449
6	0.304189
6	0.386099
6	0.394496
6	0.389175
6	0.394632
6	0.387621
6	0.399275
6	0.386451
6	0.349736
6	0.405322
