0	0.105957
0	0.167376
0	0.058967
0	0.134225
0	0.140363
0	0.106834
0	0.139907
0	0.064655
0	0.141352
0	0.120880
0	0.113092
0	0.238769
0	0.121094
0	0.123330
0	0.113705
0	0.119572
0	0.035551
0	0.119808
0	0.146237
0	0.113088
0	0.105871
0	0.143452
0	0.132582
0	0.091533
0	0.136587
0	0.065291
0	0.178299
0	0.102398
0	0.254935
0	0.146974
0	0.162231
0	0.129913
0	0.122219
0	0.140340
0	0.153203
0	0.130765
0	0.135626
0	0.133466
0	0.133575
0	0.149611
0	0.110506
0	0.119901
0	0.086004
0	0.185942
0	0.125223
0	0.146492
0	0.146461
0	0.105327
0	0.129352
0	0.133601
0	0.162806
0	0.109659
0	0.120042
0	0.152449
0	0.110288
0	0.119795
0	0.129678
0	0.127577
0	0.102469
0	0.129831
0	0.243085
0	0.150000
0	0.134570
0	0.143693
0	0.124014
0	0.141389
0	0.110933
0	0.148657
0	0.137371
0	0.151351
0	0.152638
0	0.134589
0	0.146225
0	0.138136
0	0.134252
0	0.117907
0	0.116175
0	0.155962
0	0.137643
0	0.021891
0	0.150763
0	0.144633
0	0.129138
0	0.139466
0	0.120783
0	0.122925
0	0.209018
0	0.039044
0	0.186262
0	0.192582
0	0.151972
0	0.134719
0	0.115012
0	0.142294
0	0.116597
0	0.149290
0	0.107410
0	0.143496
0	0.123716
0	0.120202
1	0.157526
1	0.238769
1	0.209018
1	0.241838
1	0.254935
1	0.211975
1	0.149909
1	0.228884
1	0.214415
1	0.242807
1	0.196150
1	0.228975
1	0.243085
1	0.165176
1	0.052563
1	0.155469
1	0.213681
1	0.174055
1	0.164381
1	0.209018
1	0.281556
1	0.244458
1	0.200323
1	0.194003
1	0.183611
1	0.214908
1	0.149784
1	0.211915
1	0.064140
1	0.200021
1	0.180299
1	0.202376
1	0.271968
1	0.212985
1	0.211826
1	0.191392
1	0.192582
1	0.195024
1	0.204435
1	0.209244
1	0.250478
1	0.229843
1	0.182260
1	0.160165
1	0.212776
1	0.254935
1	0.199811
1	0.291249
1	0.238769
1	0.152941
1	0.208853
1	0.180106
1	0.151354
1	0.242387
1	0.243085
1	0.175349
1	0.197675
1	0.167697
1	0.208737
1	0.141409
1	0.235270
1	0.204216
1	0.174821
1	0.227336
1	0.152212
1	0.226943
1	0.189572
1	0.255814
1	0.068147
1	0.196780
1	0.215090
1	0.213971
1	0.097252
1	0.258485
1	0.209425
1	0.099064
1	0.200785
1	0.144914
1	0.152459
1	0.146661
1	0.243085
1	0.238769
1	0.238871
1	0.271574
1	0.158315
1	0.238769
1	0.174821
1	0.201762
1	0.225234
1	0.210631
1	0.251477
1	0.209018
1	0.209021
1	0.154465
1	0.241410
1	0.197490
1	0.211660
1	0.237501
1	0.194953
1	0.115007
2	0.278679
2	0.281556
2	0.259587
2	0.271574
2	0.271667
2	0.281599
2	0.276122
2	0.314481
2	0.213681
2	0.271574
2	0.271968
2	0.287937
2	0.318809
2	0.319828
2	0.262039
2	0.254935
2	0.271968
2	0.217457
2	0.258485
2	0.281556
2	0.260612
2	0.258485
2	0.281556
2	0.272120
2	0.271968
2	0.281556
2	0.281556
2	0.271574
2	0.271968
2	0.312426
2	0.271968
2	0.271574
2	0.278365
2	0.215960
2	0.268988
2	0.271968
2	0.236016
2	0.252870
2	0.273530
2	0.254935
2	0.318809
2	0.271574
2	0.254935
2	0.313867
2	0.254935
2	0.273747
2	0.271574
2	0.281556
2	0.258486
2	0.271570
2	0.254935
2	0.278709
2	0.224679
2	0.271968
