0	0.105957
0	0.167376
0	0.058967
0	0.134225
0	0.140363
0	0.106834
0	0.139907
0	0.064655
0	0.141352
0	0.120880
0	0.113092
0	0.238769
0	0.121094
0	0.123330
0	0.113705
0	0.119572
0	0.035551
0	0.119808
0	0.146237
0	0.113088
1	0.166622
1	0.184104
1	0.132887
1	0.170452
1	0.138098
1	0.157176
1	0.135469
1	0.148392
1	0.178726
1	0.141352
1	0.153744
1	0.140363
1	0.146237
1	0.137951
1	0.171198
1	0.147332
1	0.139834
1	0.142058
1	0.133316
1	0.159272
2	0.200678
2	0.155389
2	0.194013
2	0.206565
2	0.153437
2	0.167701
2	0.177851
2	0.170452
2	0.094992
2	0.206111
2	0.184104
2	0.184106
2	0.172446
2	0.139988
2	0.184104
2	0.178726
2	0.148523
2	0.183039
2	0.196269
2	0.183814
3	0.165072
3	0.206565
3	0.193301
3	0.211196
3	0.206565
3	0.223250
3	0.206277
3	0.190204
3	0.140840
3	0.141598
3	0.196863
3	0.181925
3	0.143289
3	0.233091
3	0.214491
3	0.148410
3	0.199022
3	0.175963
3	0.206565
3	0.196546
4	0.221368
4	0.233091
4	0.225311
4	0.165780
4	0.214491
4	0.227939
4	0.271189
4	0.217338
4	0.202649
4	0.223250
4	0.233091
4	0.206565
4	0.206565
4	0.214008
4	0.217408
4	0.206565
4	0.164256
4	0.180375
4	0.233091
4	0.214491
5	0.233091
5	0.227939
5	0.233091
5	0.141615
5	0.233091
5	0.233091
5	0.271181
5	0.271189
5	0.233091
5	0.234356
5	0.229685
5	0.233091
5	0.271189
5	0.233091
5	0.271189
5	0.233091
5	0.272194
5	0.227939
5	0.233091
5	0.258924
6	0.271178
6	0.271189
6	0.266768
6	0.276397
6	0.271181
6	0.271189
6	0.271181
6	0.274663
6	0.272426
6	0.271189
6	0.272194
6	0.249119
6	0.271189
6	0.271189
6	0.272426
6	0.263060
6	0.271189
6	0.257611
6	0.245727
6	0.272194
7	0.272194
7	0.277126
7	0.272426
7	0.275351
7	0.276455
7	0.272426
7	0.267963
7	0.272426
7	0.272094
7	0.281993
7	0.272194
7	0.278440
7	0.272023
7	0.275395
7	0.271084
7	0.278440
7	0.271189
7	0.269085
7	0.269490
7	0.274663
8	0.277126
8	0.278051
8	0.275345
8	0.278440
8	0.276887
8	0.278440
8	0.276265
8	0.276397
8	0.278499
8	0.277592
8	0.276265
8	0.271279
8	0.276265
8	0.277595
8	0.282129
8	0.284539
8	0.281993
8	0.288173
8	0.282940
8	0.287825
9	0.282344
9	0.282129
9	0.288173
9	0.277189
9	0.281745
9	0.284539
9	0.293799
9	0.241508
9	0.300888
9	0.286934
9	0.310531
9	0.273896
9	0.284786
9	0.281576
9	0.273896
9	0.295040
9	0.277189
9	0.277189
9	0.281066
9	0.300318
10	0.283907
10	0.292918
10	0.309858
10	0.296216
10	0.288615
10	0.307790
10	0.293799
10	0.296869
10	0.295040
10	0.293799
10	0.300888
10	0.303395
10	0.313319
10	0.295040
10	0.313903
10	0.313195
10	0.300891
10	0.293334
10	0.300075
10	0.310531
11	0.313319
11	0.313319
11	0.314765
11	0.309858
11	0.313319
11	0.309373
11	0.308647
11	0.309858
11	0.313319
11	0.313195
11	0.319764
11	0.273278
11	0.313903
11	0.262205
11	0.313903
11	0.313903
11	0.314529
11	0.300848
11	0.326362
11	0.186958
12	0.314529
12	0.307615
12	0.314529
12	0.313296
12	0.309473
12	0.323720
12	0.314390
12	0.256935
12	0.312602
12	0.301986
12	0.314529
12	0.320978
12	0.313517
12	0.314529
